patent_application_id;claim_id;X;Y;Z;intensidad;cited_document_id;label;titulo;text;text_b
EP1389960;100724_1;-0.896540587;0.898882016;-0.141337423;0.0005;EP1532757;1;Solic. EP1389960;The lighting device of claim 9, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 8, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP2240725;100126_1;-0.76806293;0.755164609;-0.211174206;0.0004;EP1532757;1;Solic. EP2240725;The lighting device of claim 1, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 8, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP0620930;100586_1;-0.539508222;0.454099206;0.023316028;0.0004;EP1532757;1;Solic. EP0620930;The lighting device of claim 1, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 8, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP2366911;100344_1;-0.622051125;0.553564971;0.305177264;0.0008;EP1532757;1;Solic. EP2366911;The lighting device of claim 2, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 8, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP3075138;100712_1;-0.891471873;0.807166176;-0.223208063;0.001;EP1532757;1;Solic. EP3075138;The lighting device of claim 6, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 8, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP4816378;100604_1;-0.633940255;0.816676448;0.298901629;0.0006;EP1532757;1;Solic. EP4816378;The lighting device of claim 6, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 8, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP0131227;100514_1;-0.781586397;0.77516778;0.019541316;0.0002;EP1532757;1;Solic. EP0131227;The lighting device of claim 8, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 8, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP3435431;100131_1;-0.363612962;0.671609402;0.035546633;0.0003;EP1532757;1;Solic. EP3435431;The lighting device of claim 1, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 8, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP0763313;100784_1;-0.497505147;0.496752338;0.077084147;0.0002;EP1532757;1;Solic. EP0763313;The lighting device of claim 1, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 8, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP3182719;100953_1;-0.634662865;0.957021553;-0.004086766;0.0001;EP1532757;1;Solic. EP3182719;The lighting device of claim 8, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 8, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP4757703;100704_1;-0.400080186;0.822402258;0.053448183;0.0009;EP1532757;1;Solic. EP4757703;The lighting device of claim 3, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 8, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP2122137;100337_1;-0.633460615;0.186235257;0.23501168;0.0003;EP2122137;0;Solic. EP2122137;The lighting device of claim 7, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 7, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP9825497;100465_1;-0.939334819;0.081117771;-0.124332646;0.0011;EP2122137;1;Solic. EP9825497;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 7, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP3361146;100974_1;-0.639627667;0.138726294;0.164786788;0.0008;EP2122137;1;Solic. EP3361146;The lighting device of claim 6, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 7, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP9481647;100130_1;-0.985795917;0.1615396;-0.123908351;0.0007;EP2122137;1;Solic. EP9481647;The lighting device of claim 5, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 7, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP7703104;100845_1;-0.601027349;-0.328878431;-0.840404665;0.0009;EP7703104;0;Solic. EP7703104;The lighting device of claim 2, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 2, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
EP3098562;100319_1;0.090613397;0.243515101;-0.643984706;0.0007;EP7703104;1;Solic. EP3098562;The lighting device of claim 4, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle;The lighting device of claim 2, wherein the angle between the side surface of the wavelength conversion layer and the bottom surface of the wavelength conversion layer is an obtuse angle
